farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status
FARM1604,South USA,Soybean,45.82,6.88,31.99,268.46,44.75,6.64,None,Mixed,48.47,2024-01-25,2024-05-28,124,4344.25,IOT3749,2024-06-01 22:00:00,26.5246,81.3743,0.5707,None
FARM1605,South USA,Cotton,14.94,7.27,15.21,232.08,62.32,6.95,Sprinkler,Organic,42.81,2024-03-14,2024-07-17,125,4742.8,IOT4250,2024-06-07 04:00:00,23.4427,77.1087,0.7741,Mild
FARM1606,Central USA,Wheat,41.89,6.81,21.16,250.09,70.52,8.79,Sprinkler,Mixed,77.66,2024-03-25,2024-07-01,98,5139.53,IOT7562,2024-06-06 10:00:00,11.9142,82.1509,0.6876,Moderate
FARM1607,South India,Maize,43.02,7.47,17.25,114.18,64.6,9.35,None,Organic,62.52,2024-05-20,2024-10-16,149,3080.97,IOT2488,2024-06-04 22:00:00,30.7595,89.4977,0.3136,None
FARM1608,South India,Soybean,23.83,7.19,29.5,281.1,64.78,8.69,Manual,Mixed,84.48,2024-01-24,2024-06-15,143,5584.54,IOT1538,2024-06-06 05:00:00,18.1626,88.0461,0.622,None
FARM1609,North India,Soybean,18.42,7.14,34.79,266.99,50.34,4.47,Sprinkler,Mixed,64.15,2024-03-18,2024-07-13,117,5565.81,IOT9839,2024-06-04 02:00:00,28.751,86.3409,0.3256,Moderate
FARM1610,East Africa,Wheat,28.54,5.56,25.99,262.6,41.23,7.56,Sprinkler,Organic,68.28,2024-02-08,2024-05-28,110,3203.74,IOT3291,2024-06-06 02:00:00,29.7047,78.4619,0.7835,None
FARM1611,Central USA,Soybean,38.67,7.24,19.89,204.45,86.13,5.68,None,Inorganic,70.43,2024-04-10,2024-07-28,109,6163.06,IOT2276,2024-06-04 00:00:00,30.5116,72.1426,0.3405,None
FARM1612,Central USA,Soybean,13.55,7.28,32.43,155.0,73.75,6.52,None,Organic,94.27,2024-01-26,2024-04-27,92,4369.82,IOT3374,2024-06-02 01:00:00,15.2281,74.3314,0.8784,None
FARM1613,Central USA,Wheat,41.48,6.83,21.77,148.83,70.84,8.98,Sprinkler,Organic,3.56,2024-05-07,2024-09-09,125,2307.86,IOT6218,2024-06-06 17:00:00,23.9407,83.054,0.3863,Moderate
FARM1614,East Africa,Cotton,15.08,6.52,15.79,203.24,54.25,9.81,Drip,Mixed,92.81,2024-03-09,2024-06-07,90,5497.72,IOT3944,2024-06-03 15:00:00,24.9169,86.9368,0.3993,None
FARM1615,South India,Cotton,30.04,5.89,21.98,251.21,77.69,6.77,Manual,Mixed,58.85,2024-01-24,2024-05-31,128,6567.88,IOT4247,2024-06-07 07:00:00,10.5731,72.5561,0.3088,None
FARM1616,South India,Soybean,49.48,7.04,33.94,188.73,46.31,9.53,Drip,Organic,68.15,2024-02-13,2024-06-11,119,2560.5,IOT8348,2024-06-02 16:00:00,28.7968,78.2721,0.5006,None
FARM1617,South India,Wheat,49.33,5.81,29.46,204.0,40.47,5.16,Drip,Inorganic,10.82,2024-04-17,2024-09-03,139,2614.33,IOT7890,2024-06-05 09:00:00,29.205,75.5296,0.7083,Mild
FARM1618,North India,Wheat,16.64,6.43,31.82,290.01,48.35,4.96,None,Inorganic,34.99,2024-04-09,2024-08-30,143,5403.79,IOT8007,2024-06-01 07:00:00,25.6306,84.8346,0.8894,None
FARM1619,Central USA,Wheat,17.37,7.39,33.46,254.99,71.74,5.13,Drip,Mixed,15.0,2024-05-09,2024-09-15,129,3111.28,IOT8434,2024-06-02 18:00:00,12.2985,74.9621,0.5898,None
FARM1620,Central USA,Maize,33.73,6.73,30.6,54.85,76.64,4.81,Sprinkler,Inorganic,34.16,2024-01-16,2024-05-16,121,4550.07,IOT4205,2024-06-02 08:00:00,17.5754,77.9625,0.8466,None
FARM1621,Central USA,Maize,41.04,5.91,17.67,149.23,68.72,9.44,None,Inorganic,23.44,2024-01-16,2024-04-20,95,2085.01,IOT4472,2024-06-06 21:00:00,20.7172,78.1149,0.8284,None
FARM1622,East Africa,Wheat,29.26,6.19,28.31,120.07,78.09,8.71,Drip,Organic,91.8,2024-03-18,2024-06-20,94,5525.69,IOT1721,2024-06-02 06:00:00,15.4385,80.6729,0.3024,Mild
FARM1623,Central USA,Rice,21.63,5.5,18.24,159.16,70.47,5.13,Manual,Mixed,24.86,2024-04-13,2024-07-18,96,4342.82,IOT4169,2024-06-06 17:00:00,29.8057,78.7755,0.7196,None
FARM1624,North India,Soybean,47.74,7.37,30.77,296.26,83.57,4.24,Manual,Organic,38.48,2024-05-03,2024-09-08,128,7483.81,IOT2938,2024-06-03 07:00:00,10.1731,77.8218,0.3412,None
FARM1625,Central USA,Maize,37.92,7.29,34.62,246.97,78.79,9.66,Sprinkler,Mixed,98.6,2024-04-24,2024-08-19,117,5091.7,IOT2188,2024-06-01 06:00:00,18.0595,80.6133,0.5765,None
FARM1626,South India,Cotton,46.51,6.98,25.11,178.63,87.17,9.98,None,Inorganic,79.27,2024-02-01,2024-05-04,93,3555.85,IOT7344,2024-06-03 04:00:00,10.8796,87.3026,0.4217,None
FARM1627,Central USA,Soybean,34.38,6.31,21.95,225.26,54.13,5.49,Sprinkler,Mixed,13.93,2024-01-21,2024-05-04,104,6111.41,IOT1059,2024-06-03 15:00:00,31.5132,70.1907,0.8427,Mild
FARM1628,East Africa,Soybean,10.93,6.35,24.04,51.15,57.29,4.07,Manual,Organic,55.46,2024-02-06,2024-05-09,93,1832.15,IOT6882,2024-06-01 18:00:00,13.8021,76.448,0.4672,None
FARM1629,East Africa,Wheat,13.73,5.88,26.74,279.38,50.59,4.62,None,Inorganic,4.07,2024-04-11,2024-08-01,112,2662.12,IOT9501,2024-06-03 23:00:00,12.1758,73.5232,0.7078,Mild
FARM1630,North India,Rice,46.75,6.61,26.58,101.94,56.8,5.48,None,Mixed,81.99,2024-05-01,2024-08-20,111,5584.69,IOT3208,2024-06-07 16:00:00,16.9295,85.1485,0.5671,Mild
FARM1631,South USA,Rice,41.82,6.1,16.04,285.32,61.5,8.1,Manual,Organic,42.66,2024-02-02,2024-05-23,111,1578.03,IOT9523,2024-06-07 20:00:00,29.7115,88.3616,0.8867,None
FARM1632,Central USA,Soybean,24.62,5.91,20.48,279.83,53.26,8.81,Manual,Inorganic,65.67,2024-02-13,2024-06-12,120,5923.38,IOT6071,2024-06-07 14:00:00,23.7157,86.5908,0.4129,None
FARM1633,South India,Cotton,31.05,6.18,22.52,272.0,49.47,7.58,Sprinkler,Organic,66.46,2024-04-12,2024-07-12,91,5404.19,IOT5399,2024-06-06 17:00:00,26.9156,89.4624,0.8392,Mild
FARM1634,East Africa,Rice,17.33,6.12,24.76,115.61,58.55,6.19,Sprinkler,Mixed,36.36,2024-05-15,2024-09-20,128,1898.87,IOT3221,2024-06-05 01:00:00,17.6713,72.2807,0.4825,Mild
FARM1635,East Africa,Cotton,15.95,6.65,20.61,242.38,54.33,5.56,None,Mixed,55.11,2024-05-18,2024-09-16,121,1000.0,IOT7372,2024-06-03 16:00:00,14.4434,89.4439,0.869,None
FARM1636,South USA,Soybean,40.67,7.1,23.7,167.24,59.32,4.91,Drip,Mixed,23.24,2024-05-19,2024-09-03,107,2771.14,IOT7289,2024-06-01 07:00:00,13.8309,87.239,0.7561,None
FARM1637,South India,Cotton,40.39,6.89,17.89,247.64,76.74,7.98,None,Inorganic,14.88,2024-02-04,2024-05-13,99,4339.9,IOT8230,2024-06-06 18:00:00,10.079,74.3547,0.7387,Moderate
FARM1638,Central USA,Wheat,45.75,6.61,34.63,242.77,66.85,6.78,Sprinkler,Inorganic,40.94,2024-04-17,2024-07-30,104,3150.1,IOT3777,2024-06-04 21:00:00,25.7298,72.6281,0.5109,Mild
FARM1639,South India,Rice,34.9,7.26,32.44,273.7,56.01,4.36,Sprinkler,Mixed,80.36,2024-03-14,2024-07-22,130,4089.14,IOT4120,2024-06-01 09:00:00,14.4339,71.4364,0.6333,None
FARM1640,North India,Soybean,27.47,7.23,31.6,153.38,61.71,8.15,Sprinkler,Inorganic,8.57,2024-05-11,2024-09-08,120,5320.08,IOT8928,2024-06-02 03:00:00,30.3028,87.7507,0.8906,Mild
FARM1641,South India,Soybean,39.31,6.44,22.39,292.46,45.1,9.07,Manual,Inorganic,24.32,2024-05-11,2024-08-14,95,3863.13,IOT8097,2024-06-01 16:00:00,13.1769,77.407,0.3958,Mild
FARM1642,South USA,Rice,44.1,6.59,34.83,138.35,55.93,7.63,Drip,Inorganic,73.83,2024-01-12,2024-05-20,129,2586.85,IOT4800,2024-06-07 07:00:00,27.5101,87.4287,0.4385,None
FARM1643,Central USA,Maize,31.57,6.49,27.62,231.42,83.25,5.77,Sprinkler,Inorganic,65.16,2024-03-17,2024-07-21,126,6398.83,IOT2516,2024-06-04 16:00:00,16.5856,71.1303,0.4446,None
FARM1644,Central USA,Rice,11.67,7.46,27.78,114.37,72.8,8.89,None,Inorganic,71.94,2024-02-01,2024-06-18,138,3022.39,IOT4219,2024-06-06 08:00:00,19.8784,73.1063,0.3346,None
FARM1645,East Africa,Wheat,10.4,5.87,32.46,163.18,58.78,6.9,None,Organic,87.51,2024-03-17,2024-07-29,134,4699.26,IOT5627,2024-06-02 04:00:00,13.4745,86.0138,0.4433,None
FARM1646,South USA,Cotton,23.63,7.24,15.37,215.23,89.25,4.48,None,Mixed,3.65,2024-02-25,2024-07-09,135,2791.97,IOT7274,2024-06-07 20:00:00,10.2381,88.0019,0.7865,None
FARM1647,North India,Soybean,38.56,7.0,31.11,256.35,56.63,9.44,Sprinkler,Inorganic,49.17,2024-01-12,2024-05-04,113,6017.92,IOT5447,2024-06-07 20:00:00,16.038,72.7985,0.4412,None
FARM1648,North India,Wheat,22.91,6.26,33.08,113.23,62.55,7.04,None,Mixed,85.27,2024-05-05,2024-08-21,108,6012.12,IOT9428,2024-06-07 18:00:00,28.2001,85.8303,0.819,None
FARM1649,East Africa,Rice,11.93,5.66,21.65,253.7,79.47,9.82,None,Inorganic,58.05,2024-02-27,2024-06-24,118,5312.18,IOT7432,2024-06-06 11:00:00,13.2035,73.2112,0.746,None
FARM1650,North India,Cotton,26.5,6.4,20.13,100.16,49.04,7.92,Drip,Inorganic,51.49,2024-03-14,2024-07-25,133,5236.29,IOT5847,2024-06-02 15:00:00,28.4179,89.0003,0.7673,None
FARM1651,South India,Cotton,24.67,6.49,20.49,61.93,51.08,7.69,Sprinkler,Organic,21.29,2024-05-25,2024-08-29,96,1734.45,IOT9610,2024-06-02 08:00:00,24.9195,82.5137,0.763,None
FARM1652,South India,Wheat,34.42,6.59,15.75,138.07,54.06,9.28,None,Organic,44.35,2024-01-13,2024-05-18,126,4824.55,IOT1518,2024-06-07 18:00:00,12.6434,78.683,0.8004,None
FARM1653,East Africa,Cotton,44.71,5.66,17.68,116.73,67.29,5.11,Sprinkler,Organic,39.69,2024-01-22,2024-04-28,97,3894.62,IOT9219,2024-06-06 12:00:00,20.4073,78.7757,0.7584,None
FARM1654,North India,Cotton,49.79,7.24,31.25,150.82,68.0,7.36,Manual,Inorganic,68.52,2024-01-22,2024-06-13,143,3853.69,IOT2702,2024-06-05 00:00:00,24.9149,78.0343,0.3672,None
FARM1655,South USA,Wheat,20.21,6.73,25.98,82.75,82.38,9.37,Drip,Organic,56.73,2024-02-25,2024-06-09,105,2986.12,IOT5439,2024-06-06 00:00:00,20.2427,85.372,0.565,None
FARM1656,South USA,Wheat,47.04,7.42,16.8,133.03,46.71,7.37,Drip,Organic,9.78,2024-04-05,2024-08-03,120,4525.74,IOT3374,2024-06-05 05:00:00,20.0495,86.252,0.3821,Severe
FARM1657,East Africa,Soybean,48.57,7.19,19.5,157.12,78.53,9.22,Drip,Mixed,16.86,2024-01-10,2024-05-22,133,6209.14,IOT1311,2024-06-04 03:00:00,33.2274,70.9541,0.5081,None
FARM1658,East Africa,Cotton,47.45,5.73,21.29,152.41,57.61,9.59,Manual,Mixed,70.47,2024-02-25,2024-06-27,123,4423.3,IOT4154,2024-06-02 11:00:00,15.3406,88.5101,0.3413,None
FARM1659,East Africa,Rice,37.02,5.65,30.0,96.65,65.76,7.13,None,Inorganic,81.66,2024-03-27,2024-06-25,90,5436.4,IOT1066,2024-06-01 19:00:00,22.5118,71.7356,0.4851,Mild
FARM1660,South USA,Maize,30.29,5.58,24.52,142.18,75.81,7.5,Sprinkler,Organic,29.57,2024-05-13,2024-09-09,119,3257.54,IOT7865,2024-06-03 05:00:00,20.7354,79.9712,0.5045,None
FARM1661,South USA,Wheat,40.01,6.99,30.46,86.09,41.99,8.2,Sprinkler,Mixed,62.99,2024-04-16,2024-08-08,114,2255.71,IOT4547,2024-06-03 00:00:00,12.4295,72.4155,0.5302,None
FARM1662,South India,Maize,40.92,7.05,15.21,274.36,59.35,9.4,Sprinkler,Organic,0.29,2024-04-07,2024-08-18,133,2034.25,IOT5712,2024-06-07 02:00:00,28.654,73.6754,0.4993,Mild
FARM1663,Central USA,Cotton,30.93,6.54,22.05,149.68,67.67,9.47,Manual,Organic,23.4,2024-01-05,2024-04-28,114,4691.25,IOT6848,2024-06-03 13:00:00,21.7657,80.483,0.5702,None
FARM1664,North India,Cotton,27.55,7.06,28.91,58.36,86.81,5.56,Manual,Mixed,11.9,2024-05-06,2024-09-05,122,6044.64,IOT1415,2024-06-05 09:00:00,20.9884,82.3541,0.8658,None
FARM1665,North India,Cotton,27.05,5.87,31.03,223.21,56.41,5.7,Drip,Mixed,5.68,2024-02-12,2024-05-30,108,2829.15,IOT7702,2024-06-01 05:00:00,11.167,88.2586,0.576,None
FARM1666,North India,Soybean,10.75,6.43,24.02,259.16,51.59,6.16,None,Inorganic,22.51,2024-03-21,2024-08-06,138,5337.09,IOT5261,2024-06-01 15:00:00,12.5782,71.6883,0.5512,None
FARM1667,South USA,Wheat,26.6,6.01,22.47,243.79,58.25,8.47,Drip,Mixed,89.49,2024-02-23,2024-07-08,136,3296.76,IOT7940,2024-06-04 17:00:00,17.7236,86.5058,0.3383,None
FARM1668,East Africa,Cotton,36.23,5.58,22.3,197.24,69.54,4.1,Sprinkler,Inorganic,34.5,2024-03-25,2024-08-09,137,1972.4,IOT1676,2024-06-05 00:00:00,10.4063,75.6786,0.651,None
FARM1669,North India,Wheat,33.25,6.2,29.49,184.18,51.16,8.88,None,Organic,32.83,2024-01-09,2024-05-09,121,2027.07,IOT6471,2024-06-02 18:00:00,23.1149,77.6552,0.3456,Moderate
FARM1670,South USA,Maize,28.87,7.1,27.29,106.81,46.08,5.77,None,Mixed,43.42,2024-02-19,2024-05-26,97,1532.91,IOT4054,2024-06-01 02:00:00,14.1757,74.4097,0.4202,Mild
FARM1671,Central USA,Maize,32.16,5.53,15.36,77.59,48.31,9.96,Drip,Organic,93.86,2024-05-10,2024-09-20,133,2452.15,IOT5992,2024-06-06 03:00:00,21.7516,78.375,0.5795,None
FARM1672,Central USA,Cotton,15.34,5.73,22.71,157.61,63.47,6.33,Sprinkler,Organic,40.46,2024-03-15,2024-07-07,114,1935.45,IOT6354,2024-06-03 07:00:00,13.7793,73.3964,0.5474,None
FARM1673,Central USA,Wheat,27.08,6.33,16.53,211.6,71.17,9.28,Sprinkler,Inorganic,61.96,2024-05-17,2024-09-16,122,3891.82,IOT7881,2024-06-03 12:00:00,34.5204,82.7145,0.881,None
FARM1674,North India,Maize,42.44,7.36,27.46,224.89,59.07,6.39,Drip,Inorganic,52.24,2024-02-05,2024-06-06,122,3265.22,IOT3649,2024-06-02 12:00:00,15.8311,81.4379,0.805,None
FARM1675,East Africa,Wheat,18.77,7.5,31.08,293.37,67.1,4.23,Manual,Mixed,38.91,2024-04-09,2024-08-03,116,6729.8,IOT1588,2024-06-01 19:00:00,22.2427,75.4382,0.5025,None
FARM1676,South USA,Cotton,30.4,7.37,30.1,177.87,45.02,8.88,None,Inorganic,12.48,2024-02-24,2024-06-28,125,4988.69,IOT5418,2024-06-07 17:00:00,11.7335,81.4207,0.7806,None
FARM1677,South India,Soybean,28.69,7.35,30.69,206.8,80.85,7.96,Drip,Mixed,99.6,2024-01-15,2024-05-16,122,3273.17,IOT3583,2024-06-01 11:00:00,24.4511,76.7976,0.7132,Mild
FARM1678,East Africa,Maize,45.84,5.86,17.99,102.28,55.11,5.3,Manual,Mixed,17.63,2024-02-27,2024-06-11,105,3020.03,IOT8296,2024-06-01 08:00:00,13.3219,82.3351,0.8836,None
FARM1679,East Africa,Maize,30.45,7.03,19.7,229.73,42.96,8.1,Manual,Inorganic,26.86,2024-04-26,2024-08-17,113,4149.24,IOT4886,2024-06-01 10:00:00,13.8091,81.3007,0.676,Moderate
FARM1680,East Africa,Rice,45.86,7.1,28.39,252.64,84.19,7.97,None,Mixed,39.08,2024-03-02,2024-06-29,119,4725.3,IOT3044,2024-06-06 07:00:00,22.8929,80.4141,0.4696,Severe
FARM1681,North India,Cotton,38.88,5.69,21.36,105.58,76.23,7.72,Sprinkler,Organic,16.03,2024-01-08,2024-05-25,138,2512.51,IOT4055,2024-06-03 08:00:00,16.8265,86.2642,0.7117,Severe
FARM1682,South India,Maize,41.29,5.65,31.55,101.62,82.54,6.49,Drip,Mixed,97.11,2024-01-27,2024-05-10,104,7210.3,IOT9129,2024-06-05 05:00:00,27.4369,74.514,0.6647,None
FARM1683,South India,Wheat,13.3,6.68,33.51,55.19,76.68,7.97,Manual,Organic,14.52,2024-02-11,2024-06-30,140,4134.61,IOT3045,2024-06-01 10:00:00,28.2549,85.9432,0.5063,None
FARM1684,East Africa,Cotton,44.8,7.07,24.05,227.05,65.74,7.22,Manual,Organic,81.12,2024-01-11,2024-05-23,133,6444.89,IOT1985,2024-06-07 09:00:00,14.3586,85.1645,0.4481,None
FARM1685,South USA,Wheat,17.66,6.78,27.69,252.97,88.9,7.07,Sprinkler,Inorganic,32.52,2024-04-20,2024-07-23,94,5773.23,IOT3409,2024-06-07 13:00:00,10.7902,89.4185,0.3321,None
FARM1686,North India,Maize,45.86,6.5,33.14,101.21,50.42,6.8,None,Mixed,82.66,2024-01-19,2024-06-16,149,4271.44,IOT4586,2024-06-01 11:00:00,30.8471,87.158,0.5296,Mild
FARM1687,South India,Rice,41.44,6.92,22.63,76.16,63.74,7.0,None,Mixed,32.89,2024-04-05,2024-08-14,131,1242.72,IOT6820,2024-06-05 20:00:00,19.8691,86.5879,0.6867,None
FARM1688,South India,Soybean,15.01,7.48,19.46,205.53,87.06,4.1,None,Mixed,73.51,2024-02-16,2024-06-14,119,4465.49,IOT3948,2024-06-06 10:00:00,30.6345,79.4965,0.8592,None
FARM1689,East Africa,Maize,43.25,7.11,16.1,278.39,56.49,8.65,Sprinkler,Organic,82.73,2024-04-18,2024-09-12,147,6520.12,IOT7929,2024-06-07 22:00:00,32.1668,87.8453,0.4151,None
FARM1690,East Africa,Wheat,48.41,6.97,32.06,109.53,41.87,9.75,Manual,Organic,32.51,2024-05-05,2024-08-18,105,2225.31,IOT8629,2024-06-04 06:00:00,13.9353,80.2789,0.5821,None
FARM1691,Central USA,Maize,19.93,6.92,31.16,296.75,44.54,7.98,Sprinkler,Inorganic,98.65,2024-02-02,2024-06-21,140,1970.95,IOT7065,2024-06-06 04:00:00,20.937,71.2569,0.8077,Mild
FARM1692,North India,Wheat,34.41,6.9,24.94,149.19,62.72,7.13,Sprinkler,Organic,19.2,2024-05-23,2024-09-29,129,4036.69,IOT6440,2024-06-03 03:00:00,28.1735,71.3288,0.443,None
FARM1693,North India,Maize,21.54,5.55,23.52,189.4,47.83,8.0,Sprinkler,Organic,76.1,2024-04-24,2024-08-25,123,3780.03,IOT1562,2024-06-02 18:00:00,24.6034,83.0074,0.5631,None
FARM1694,South USA,Cotton,24.54,6.95,22.25,182.04,84.0,4.76,None,Organic,51.4,2024-01-22,2024-06-13,143,2664.26,IOT1516,2024-06-04 02:00:00,24.0112,76.6851,0.5642,None
FARM1695,Central USA,Wheat,24.26,5.56,18.84,98.38,75.74,9.27,Manual,Organic,92.27,2024-01-12,2024-05-28,137,3986.49,IOT6205,2024-06-02 18:00:00,18.7683,73.6699,0.4125,Mild
FARM1696,South India,Cotton,33.83,6.4,30.71,231.02,63.62,7.83,None,Inorganic,4.02,2024-05-03,2024-09-22,142,5548.67,IOT2563,2024-06-01 08:00:00,23.5618,75.9119,0.4348,None
FARM1697,South USA,Cotton,19.85,6.44,17.23,266.27,45.38,4.7,Sprinkler,Organic,98.67,2024-03-21,2024-07-09,110,3704.45,IOT5333,2024-06-07 02:00:00,34.851,74.0733,0.5404,None
FARM1698,North India,Rice,10.56,7.37,22.56,291.78,46.24,8.11,Sprinkler,Mixed,95.45,2024-02-08,2024-06-03,116,5649.29,IOT4829,2024-06-07 13:00:00,11.2515,77.6554,0.4782,None
FARM1699,North India,Cotton,24.44,6.88,26.24,251.53,41.93,8.69,Drip,Inorganic,69.04,2024-01-25,2024-05-31,127,5204.26,IOT2390,2024-06-03 05:00:00,21.9758,78.336,0.4358,None
FARM1700,South India,Soybean,21.52,6.25,31.82,76.68,86.61,6.33,Drip,Organic,84.12,2024-01-12,2024-05-15,124,6001.26,IOT8803,2024-06-04 15:00:00,20.4013,73.2259,0.6838,None
FARM1701,East Africa,Wheat,21.06,6.1,15.5,138.47,45.52,4.98,Sprinkler,Inorganic,18.3,2024-05-03,2024-09-03,123,5041.23,IOT6794,2024-06-03 01:00:00,13.3332,78.8722,0.7983,None
FARM1702,South India,Cotton,12.26,5.64,20.33,237.04,49.74,7.2,Drip,Organic,13.55,2024-02-05,2024-06-19,135,5442.94,IOT4670,2024-06-06 10:00:00,18.0978,87.3715,0.6166,None
FARM1703,North India,Maize,36.13,7.11,25.03,129.07,59.64,6.94,Drip,Inorganic,90.07,2024-02-14,2024-06-23,130,3136.94,IOT2707,2024-06-05 00:00:00,27.881,75.7621,0.654,None
FARM1704,North India,Maize,26.69,5.91,20.18,102.99,83.08,8.28,Sprinkler,Inorganic,75.92,2024-01-19,2024-05-24,126,4520.4,IOT2979,2024-06-01 02:00:00,26.2819,85.741,0.3749,Mild
FARM1705,Central USA,Cotton,27.7,5.56,29.84,217.03,41.56,5.35,Drip,Mixed,78.29,2024-05-17,2024-08-17,92,5721.7,IOT9726,2024-06-07 14:00:00,33.9866,77.9914,0.3107,None
FARM1706,Central USA,Rice,48.78,5.76,22.89,62.77,74.65,4.72,Manual,Inorganic,94.07,2024-01-25,2024-06-04,131,4724.61,IOT8598,2024-06-06 02:00:00,20.6896,76.8344,0.6785,None
FARM1707,East Africa,Soybean,23.05,6.79,25.4,204.59,82.01,6.99,Sprinkler,Inorganic,35.64,2024-03-12,2024-06-14,94,4843.14,IOT5721,2024-06-06 18:00:00,33.0699,76.8925,0.5929,None
FARM1708,East Africa,Cotton,14.19,6.46,29.11,297.76,51.15,5.97,Drip,Mixed,7.75,2024-04-02,2024-07-15,104,2835.04,IOT2182,2024-06-01 06:00:00,15.8597,85.6966,0.3712,None
FARM1709,North India,Maize,29.49,6.58,29.89,236.61,81.68,9.32,Drip,Mixed,28.01,2024-03-26,2024-07-19,115,6371.94,IOT2179,2024-06-05 15:00:00,34.757,72.6084,0.7222,None
FARM1710,Central USA,Rice,28.86,6.57,30.7,185.47,59.87,4.14,Manual,Organic,50.24,2024-05-06,2024-08-30,116,4390.72,IOT7921,2024-06-01 20:00:00,33.7817,71.5083,0.8966,None
FARM1711,East Africa,Rice,33.48,6.49,31.13,293.41,73.57,9.2,None,Organic,32.86,2024-03-14,2024-07-11,119,2956.9,IOT5155,2024-06-03 18:00:00,14.6428,71.4794,0.7117,None
FARM1712,South India,Wheat,39.0,5.57,28.66,212.53,70.71,4.37,Sprinkler,Inorganic,67.57,2024-03-10,2024-07-05,117,3643.14,IOT4819,2024-06-03 07:00:00,23.1184,80.8092,0.7647,None
FARM1713,South India,Soybean,35.11,6.01,26.85,184.19,49.34,9.45,Sprinkler,Organic,94.01,2024-01-23,2024-06-11,140,3308.11,IOT5265,2024-06-03 16:00:00,31.3874,85.7159,0.5555,None
FARM1714,East Africa,Wheat,46.89,5.61,23.32,83.61,62.96,8.16,Sprinkler,Organic,33.81,2024-05-22,2024-09-16,117,3031.79,IOT9910,2024-06-03 17:00:00,24.1121,73.6446,0.8011,None
FARM1715,North India,Maize,43.21,6.41,30.51,208.51,73.22,8.21,None,Mixed,43.73,2024-03-23,2024-07-23,122,4546.02,IOT1719,2024-06-07 14:00:00,21.1025,86.5815,0.6892,None
FARM1716,South India,Cotton,39.11,7.02,25.02,185.75,75.96,4.24,Sprinkler,Inorganic,38.79,2024-01-16,2024-05-09,114,3687.02,IOT5719,2024-06-02 03:00:00,23.1675,74.7858,0.8535,None
FARM1717,North India,Rice,18.64,6.04,26.2,144.57,86.29,8.66,Drip,Organic,78.71,2024-04-21,2024-07-25,95,6842.81,IOT4491,2024-06-06 14:00:00,30.248,72.2085,0.3057,Moderate
FARM1718,South India,Maize,23.95,5.59,18.55,77.98,62.78,8.89,Manual,Inorganic,79.68,2024-05-21,2024-10-10,142,5803.06,IOT6509,2024-06-02 00:00:00,24.3603,73.7957,0.3744,None
FARM1719,East Africa,Wheat,17.31,6.93,16.3,172.9,88.53,4.48,Sprinkler,Inorganic,88.89,2024-02-10,2024-07-08,149,4541.73,IOT5552,2024-06-05 03:00:00,24.6396,89.7798,0.7806,None
FARM1720,Central USA,Wheat,33.96,5.96,29.35,280.05,61.57,9.58,Sprinkler,Organic,86.68,2024-03-08,2024-07-12,126,4398.05,IOT4465,2024-06-06 04:00:00,20.0212,71.8676,0.7554,None
FARM1721,Central USA,Rice,23.77,6.06,19.97,268.76,43.05,9.46,Sprinkler,Organic,66.92,2024-03-20,2024-07-31,133,3214.37,IOT2179,2024-06-01 07:00:00,19.6784,74.3997,0.4226,None
FARM1722,South USA,Wheat,38.35,7.15,33.61,145.4,85.1,7.56,Drip,Organic,88.91,2024-02-21,2024-07-08,138,3226.32,IOT7850,2024-06-02 06:00:00,27.849,82.5018,0.7634,None
FARM1723,South India,Soybean,49.6,5.92,21.34,262.54,86.2,4.9,Sprinkler,Mixed,86.95,2024-02-04,2024-05-29,115,3233.54,IOT5645,2024-06-03 09:00:00,14.7824,78.4189,0.8175,None
FARM1724,Central USA,Rice,32.27,5.65,27.67,251.0,85.38,5.53,Drip,Inorganic,48.49,2024-02-26,2024-07-18,143,3459.81,IOT6790,2024-06-02 16:00:00,20.9279,84.7936,0.3307,Severe
FARM1725,South USA,Cotton,26.43,5.56,19.07,65.57,54.45,4.17,Drip,Mixed,45.28,2024-02-22,2024-06-18,117,1395.74,IOT3506,2024-06-03 10:00:00,27.4598,77.3765,0.6129,None
FARM1726,North India,Wheat,35.01,7.09,23.12,89.94,65.28,5.42,None,Inorganic,26.79,2024-01-01,2024-05-02,122,2625.7,IOT3752,2024-06-01 05:00:00,31.2283,77.6681,0.5241,None
FARM1727,North India,Soybean,37.92,7.11,30.19,87.17,53.4,6.82,Drip,Inorganic,34.18,2024-01-01,2024-04-22,112,4281.49,IOT1677,2024-06-05 11:00:00,18.5318,77.2702,0.6125,Mild
FARM1728,South USA,Wheat,26.77,7.47,31.42,56.96,40.58,5.03,None,Inorganic,54.91,2024-02-12,2024-06-23,132,2378.16,IOT7625,2024-06-03 21:00:00,14.0111,81.854,0.5307,None
FARM1729,South India,Rice,22.92,6.42,16.43,185.79,65.88,8.1,Drip,Organic,84.59,2024-03-22,2024-07-07,107,3401.14,IOT6879,2024-06-01 01:00:00,14.2321,83.9961,0.5791,None
